customer_id,customer_name,region_code,revenue
CUST-00465,Henry Som,NORTH,13867.31
CUST-00466,Omaja Shukla,CENTRAL,6469.57
CUST-00466,Omaja Shukla,SOUTH,5089.12
CUST-00466,Omaja Shukla,WEST,12361.3
CUST-00467,Bimala Issac,EAST,1930.03
CUST-00467,Bimala Issac,NCR,17314.79
CUST-00467,Bimala Issac,SOUTH,7199.09
CUST-00468,Zansi Brahmbhatt,EAST,5188.07
CUST-00469,Balendra Rajagopal,NCR,8119.7
CUST-00470,Jagrati Raghavan,WEST,3578.3
CUST-00471,Tristan Borde,NORTH,0.0
CUST-00471,Tristan Borde,SOUTH,15889.88
CUST-00472,Qasim Shanker,CENTRAL,14131.78
CUST-00472,Qasim Shanker,EAST,8455.54
CUST-00473,Anita Solanki,EAST,13366.91
CUST-00473,Anita Solanki,NCR,1932.63
CUST-00473,Anita Solanki,NORTH,11010.53
CUST-00474,Nilima Lanka,NCR,8541.23
CUST-00474,Nilima Lanka,NORTH,6399.49
CUST-00475,Indira Morar,NO_ORDERS,0.0
CUST-00476,Aayush Borra,CENTRAL,5411.44
CUST-00477,Omaja Dugar,CENTRAL,5003.83
CUST-00477,Omaja Dugar,WEST,19869.32
CUST-00478,Alka Manne,NORTH,11899.59
CUST-00478,Alka Manne,SOUTH,7947.24
CUST-00479,Ridhi Sibal,EAST,13013.04
CUST-00479,Ridhi Sibal,NCR,5997.57
CUST-00479,Ridhi Sibal,SOUTH,25784.28
CUST-00480,Radhika Hayre,NCR,15287.04
CUST-00480,Radhika Hayre,NORTH,4703.1
CUST-00480,Radhika Hayre,SOUTH,4354.53
CUST-00482,Gauri Parmer,CENTRAL,5782.15
CUST-00482,Gauri Parmer,NCR,18783.78
CUST-00482,Gauri Parmer,SOUTH,5958.7
CUST-00482,Gauri Parmer,WEST,0.0
CUST-00483,Victor Sheth,CENTRAL,7047.8
CUST-00483,Victor Sheth,NORTH,3335.9
CUST-00484,Mitali Seth,NO_ORDERS,0.0
CUST-00485,Caleb Trivedi,CENTRAL,8494.22
CUST-00485,Caleb Trivedi,NORTH,24755.53
CUST-00486,Faraj Nayak,NO_ORDERS,0.0
CUST-00487,Nitara Gandhi,NORTH,10426.98
CUST-00488,Kai Johal,EAST,28850.91
CUST-00489,Wazir Saha,CENTRAL,9736.15
CUST-00489,Wazir Saha,NORTH,25843.39
CUST-00489,Wazir Saha,SOUTH,10857.0
CUST-00490,Oliver Chad,SOUTH,24298.48
CUST-00491,Maya Wali,NORTH,11582.66
CUST-00492,Indrajit Setty,CENTRAL,30533.13
CUST-00492,Indrajit Setty,SOUTH,5704.93
CUST-00492,Indrajit Setty,WEST,20143.93
CUST-00493,Shaurya Dhaliwal,CENTRAL,16146.93
CUST-00493,Shaurya Dhaliwal,NCR,31272.0
CUST-00493,Shaurya Dhaliwal,NORTH,19859.76
CUST-00493,Shaurya Dhaliwal,WEST,3040.72
CUST-00494,Shravya Patil,CENTRAL,11986.65
CUST-00494,Shravya Patil,EAST,10154.54
CUST-00494,Shravya Patil,NCR,4345.45
CUST-00494,Shravya Patil,NORTH,13059.35
CUST-00494,Shravya Patil,SOUTH,461.1
CUST-00495,Atharv Dar,NO_ORDERS,0.0
CUST-00496,Kai Suresh,CENTRAL,9727.64
CUST-00496,Kai Suresh,SOUTH,5713.9
CUST-00497,Harish Nazareth,CENTRAL,14510.45
CUST-00497,Harish Nazareth,EAST,0.0
CUST-00497,Harish Nazareth,NCR,12400.85
CUST-00498,Nachiket Johal,EAST,19043.68
CUST-00499,Reva Soman,CENTRAL,6349.03
CUST-00499,Reva Soman,EAST,2415.99
CUST-00499,Reva Soman,NORTH,20316.59
CUST-00499,Reva Soman,SOUTH,3331.24
CUST-00499,Reva Soman,WEST,57000.45
CUST-00500,Tarak Pall,CENTRAL,4720.94
CUST-00500,Tarak Pall,EAST,28123.12
CUST-00500,Tarak Pall,SOUTH,5933.23
